id,product id,review source,traveller name,rating,rating out of,title,body,travelled date,traveller type,link,submitted date,full review
,652E48F2-0E94-4E72-9ABA-B866CE924E48,Trip Advisor,Veronika J,5,5,"Great combination of food, history, and local stories.","Well curated tour with the perfect combination of history, food, local stories. Nabil is extremely passionate and enthusiastic about his work and patiently answered all questions. He was extremely attentive to the needs of members in the walk.

The selection of food on tour was OUTSTANDING! Excellent experience overall",Aug-25,Friends,https://www.tripadvisor.com.au/ShowUserReviews-g60745-d25302108-r1023697389-Boston_Seafood_Tour_Go_Behind_the_Scenes_at_the_Fish_Pier-Boston_Massachusetts.html,10-Aug-25,"Veronika J
1 contribution
0
Great combination of food, history, and local stories.
Aug 2025 • Friends
Well curated tour with the perfect combination of history, food, local stories. Nabil is extremely passionate and enthusiastic about his work and patiently answered all questions. He was extremely attentive to the needs of members in the walk.

The selection of food on tour was OUTSTANDING! Excellent experience overall
Written 10 August 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,593B4F40-2D99-47FF-9D16-82F46083CCFC,Trip Advisor,Angela S,5,5,5 Points Tour,"Mickey was an amazing host for our tour!
We learned so much from her and the history! We really appreciate it! The food was also so fun to taste!! Good Stuff!",Aug-25,,https://www.tripadvisor.com.au/ShowUserReviews-g60763-d11471816-r1023291732-New_York_Taste_The_American_Dream_A_Lower_East_Side_Food_Tour-New_York_City_New.html,8-Aug-25,"Angela S
Cleveland, OH7 contributions
0
5 Points Tour
Aug 2025
Mickey was an amazing host for our tour!
We learned so much from her and the history! We really appreciate it! The food was also so fun to taste!! Good Stuff!
Written 8 August 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,F7F4EA59-BFC7-488F-9F5B-8D05114BAF2C,Trip Advisor,Ekua,5,5,A taste of Brooklyn's homegrown experiences,"Alex is a wonderful tour guide and he is very knowledgeable of New York architecture, food and history - particularly Brooklyn. We were taken through Brooklyn Heights, the riverside, Brooklyn Bridge, and the DUMBO area all whilst sampling tasty food from locally owned businesses.
I recommend you take this tour eraly on in your trip so you can revisit all the places Alex recommended.",Aug-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g60827-d15071746-r1022958044-Brownstone_Brooklyn_Bites_A_Food_Tour_of_Family_Owned_Favorites-Brooklyn_New_Yo.html,9-Aug-25,"Ekua
3 contributions
0
A taste of Brooklyn's homegrown experiences
Aug 2025 • Family
Alex is a wonderful tour guide and he is very knowledgeable of New York architecture, food and history - particularly Brooklyn. We were taken through Brooklyn Heights, the riverside, Brooklyn Bridge, and the DUMBO area all whilst sampling tasty food from locally owned businesses.
I recommend you take this tour eraly on in your trip so you can revisit all the places Alex recommended.
Read more
Written 6 August 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,FFAB8B2B-382B-4EFD-B851-EDC58665E5CD,Trip Advisor,Denise H,5,5,Wonderful tour guide in Vicki,Vicki was a great guide who gave me lots of pertinent information. I really enjoyed the specifics of her explanations. She was also very kind and had great follow up!,Jul-25,Solo,https://www.tripadvisor.com.au/ShowUserReviews-g60864-d14018012-r1021326885-New_Orleans_Jazz_Tour_History_and_Live_Jazz-New_Orleans_Louisiana.html,28-Jul-25,"Denise H
1 contribution
0
Wonderful tour guide in Vicki
July 2025 • Solo
Vicki was a great guide who gave me lots of pertinent information. I really enjoyed the specifics of her explanations. She was also very kind and had great follow up!
Written 28 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,307E82C5-1662-4836-8F68-7CB1F7EB8620,Trip Advisor,Erin A,5,5,Good your,Kaffey was a fabulous tour guide! The food tour was terrific! Come hungry and ready to experience delicious New Orleans food!,Jul-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g60864-d14018016-r1020834710-New_Orleans_Food_Tour_Beignets_Gumbo_French_Quarter-New_Orleans_Louisiana.html,8-Aug-25,"Erin A
1 contribution
0
Good your
July 2025 • Family
Kaffey was a fabulous tour guide! The food tour was terrific! Come hungry and ready to experience delicious New Orleans food!
Read more
Written 25 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,8AA981FB-3156-49B9-B8C2-00156938DABD,Trip Advisor,Chase F,5,5,Fun and educational!,"Our tour was phenomenal! Very informative, not too strenuous, and delightful views. Chip could answer any question the group had. Would highly recommend to anyone looking to learn more about the city and its architecture or even if you’re just looking for a fun way to pass the time away from the bustle of the quarter.",Oct-24,Business,https://www.tripadvisor.com.au/ShowUserReviews-g60864-d18976054-r974428484-New_Orleans_Garden_District_Walking_Tour-New_Orleans_Louisiana.html,27-May-24,"Chase F
1 contribution
0
Fun and educational!
Oct 2024 • Business
Our tour was phenomenal! Very informative, not too strenuous, and delightful views. Chip could answer any question the group had. Would highly recommend to anyone looking to learn more about the city and its architecture or even if you’re just looking for a fun way to pass the time away from the bustle of the quarter.
Read more
Written 18 October 2024
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,B43B158D-2DD4-48C1-AF90-8DE3BC5630D5,Trip Advisor,Susan M,5,5,Cocktail Crawl,We stayed in Fremont and wanted to get familiar with the area. Lee was good at communicating and knowledgeable about the city history and the cocktails we tasted. He is a good guide and made it quite enjoyable,May-24,Friends,https://www.tripadvisor.com.au/ShowUserReviews-g60878-d18976055-r950751131-Private_Seattle_Cocktail_Tour-Seattle_Washington.html,24-Sep-23,"Susan M
4 contributions
0
Cocktail Crawl
May 2024 • Friends
We stayed in Fremont and wanted to get familiar with the area. Lee was good at communicating and knowledgeable about the city history and the cocktails we tasted. He is a good guide and made it quite enjoyable
Read more
Written 13 May 2024
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,ADD1AB49-FAEA-49E4-9ADB-6BA62336BF8A,Trip Advisor,Jon T,5,5,Amazing!!,We had Sam as our guide and he was stellar and very kind! Would definitely take another tour with him! Make sure you get this tour when you visit!,Aug-25,,https://www.tripadvisor.com.au/ShowUserReviews-g60878-d25302101-r1023311234-The_Seattle_Coffee_Tour-Seattle_Washington.html,7-Aug-25,"Jon T
1 contribution
0
Amazing!!
Aug 2025
We had Sam as our guide and he was stellar and very kind! Would definitely take another tour with him! Make sure you get this tour when you visit!
Read more
Written 8 August 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,8AE0FE3E-A8B8-408D-A35D-533D9D253952,Trip Advisor,sharoncockley,5,5,Humbling Journey,"Such an incredible journey into Mahatma Gandhi’s life and teachings, was a really humbling experience Abhi our tour guide was amazing and made us feel really welcome. Would love to do other tours with him.",Mar-24,Couples,https://www.tripadvisor.com/ShowUserReviews-g304551-d11450583-r941449565-Gandhi_Delhi_Private_History_Adventure_Tour-New_Delhi_National_Capital_Territor.html,8-Mar-24,"sharoncockley
Essex, UK46 contributions
0
Humbling Journey
Mar 2024 • Couples
Such an incredible journey into Mahatma Gandhi’s life and teachings, was a really humbling experience Abhi our tour guide was amazing and made us feel really welcome. Would love to do other tours with him.
Read more
Written March 8, 2024
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,C25AC9AF-7098-4914-93B8-1F790FA0EDFF,Trip Advisor,Cath F,5,5,Beautiful parks and historical buildings,"Really interesting tour of some peaceful sites away from the hustle and bustle of Delhi. Collected from the hotel stopping for a walk around historic buildings, lovely food & coffee plus a trip to the Sunder nursery",Oct-24,Friends,https://www.tripadvisor.com/ShowUserReviews-g304551-d19011086-r977052582-Delhi_Half_Day_Art_History_Architecture_Tour_with_Coffee_and_Snack-New_Delhi_Na.html,30-Jun-24,"Cath F
8 contributions
0
Beautiful parks and historical buildings
Oct 2024 • Friends
Really interesting tour of some peaceful sites away from the hustle and bustle of Delhi. Collected from the hotel stopping for a walk around historic buildings, lovely food & coffee plus a trip to the Sunder nursery
Read more
Written October 28, 2024
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,B1D5D2C6-95DF-4AF3-B645-A3301A2A11A5,Trip Advisor,Christie D,5,5,Fun local experience!,Thatcher was a wonderful guide who told us all about the best foods to try in Tokyo. The places we went to were small local spots without other tourists and the food and drinks included were delicious!,Jul-25,Solo,https://www.tripadvisor.com.au/ShowUserReviews-g1066854-d11451166-r1021399603-Tokyo_After_5_Small_Group_Food_Drink_Culture_Tour-Shinagawa_Tokyo_Tokyo_Prefe.html,28-Jul-25,"Christie D
4 contributions
0
Fun local experience!
July 2025 • Solo
Thatcher was a wonderful guide who told us all about the best foods to try in Tokyo. The places we went to were small local spots without other tourists and the food and drinks included were delicious!
Read more
Written 28 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,27D8596A-B0F9-401D-B023-8D1B7B6C31EB,Trip Advisor,Angélina A,5,5,Masa Suzuki the best guide!,"Masa Susuki our guide is a real professional of this guided tour. We received a lot of information about the market and how it works as well as the tastings we made. It is quiet, follows our pace and gives off a zen energy!!!
We loved our visit to the highest extent! That was fabulous! Thank you very much!",Jun-25,Couples,https://www.tripadvisor.com.au/ShowUserReviews-g1066854-d12923622-r1016712289-Inside_Tokyo_s_Kitchen_Tsukiji_Market_Culinary_Culture_Tour-Shinagawa_Tokyo_T.html,5-Jul-25,"Angélina A
14 contributions
0
Masa Suzuki the best guide!
June 2025 • Couples
Masa Susuki our guide is a real professional of this guided tour. We received a lot of information about the market and how it works as well as the tastings we made. It is quiet, follows our pace and gives off a zen energy!!!
We loved our visit to the highest extent! That was fabulous! Thank you very much!
Automatically translated
Written 5 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,98F6CE70-09F3-4551-94ED-DB64B6499701,Trip Advisor,Jeffry b,5,5,Catch the Collingwood vibe,"Collingwood is an inner-city Melbourne suburb, which was immortalized as ""Carringbush"" in Frank Hardy's epic novel ""Power Without Glory."" Collingwood is no longer a down at heel extension of Melbourne, it's super trendy with coffee shops, eateries, craft breweries and art galleries. Collingwood is a good place to walk around, you can get the vibe that this suburb famous.",Oct-22,,https://www.tripadvisor.com.au/ShowUserReviews-g1078374-d21032699-r865583679-Private_Melbourne_Fitzroy_Collingwood_Culture_Coffee_History-Fitzroy_Yarra_Gre.html,23-Oct-22,"Jeffry b
Essendon, Australia13,747 contributions
1
Catch the Collingwood vibe
Oct 2022
Collingwood is an inner-city Melbourne suburb, which was immortalized as ""Carringbush"" in Frank Hardy's epic novel ""Power Without Glory."" Collingwood is no longer a down at heel extension of Melbourne, it's super trendy with coffee shops, eateries, craft breweries and art galleries. Collingwood is a good place to walk around, you can get the vibe that this suburb famous.
Written 23 October 2022
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,491633D0-0026-441E-B20E-C5702C3738F3,Trip Advisor,rose r,5,5,this restaurant is doing u a favour to host u,"they called to let us know the kitchen closes at 830 pm and we had to be out of the restaurnat by 9 pm
of course this was a last minute email so we had nowhere else to go in such a hurry thus we went despite ourselves",Mar-24,Friends,https://www.tripadvisor.com.au/ShowUserReviews-g13953826-d12561050-r944181476-Bali_Small_Group_Street_Food_Tour-Danginpuri_Kelod_Denpasar_Bali.html,27-Mar-24,"rose r
8 contributions
0
this restaurant is doing u a favour to host u
Mar 2024 • Friends
they called to let us know the kitchen closes at 830 pm and we had to be out of the restaurnat by 9 pm
of course this was a last minute email so we had nowhere else to go in such a hurry thus we went despite ourselves
Read more
Written 27 March 2024
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,86976196-25B3-4E64-A5F8-C42E0DCE5584,Trip Advisor,Swapna K,5,5,Amazing time.,"We had the most amazing tour guide, Nathan, who was both friendly and very knowledgeable about the history and culture of Mexico. I recommend him highly.",Dec-23,Family,https://www.tripadvisor.com.au/ShowUserReviews-g150800-d11450801-r930426610-Unlock_Teotihuacan_Pyramids_Private_Tour_Delicious_Local_Lunch-Mexico_City_Cent.html,20-Dec-23,"Swapna K
Houston, TX3 contributions
0
Amazing time.
Dec 2023 • Family
We had the most amazing tour guide, Nathan, who was both friendly and very knowledgeable about the history and culture of Mexico. I recommend him highly.
Read more
Written 20 December 2023
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,C7ED3716-A88B-4344-94DE-62E9B1E047EA,Trip Advisor,Ajay M,5,5,Fun local experience!,"Great guide, great location. The salsa making lesson was incredible. It was a small family restaurant and it made the experience very personal. 10/10",Mar-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g150800-d11464233-r996192746-Mexico_City_Explore_Markets_Taste_Street_Food_Make_Salsa-Mexico_City_Central_Me.html,20-Mar-25,"Ajay M
8 contributions
0
Intrepid tours never fail to impress
Mar 2025 • Family
Great guide, great location. The salsa making lesson was incredible. It was a small family restaurant and it made the experience very personal. 10/10
Read more
Written 20 March 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,89501A11-6897-4F91-82E8-BC713B08CA36,Trip Advisor,Tonita Warfield,5,5,Would recommend,"Loved the tour, my tour guide was very professional and knowledgeable about the city.
Very friendly and answered all my questions. I would love to go on another tour with this company!",,,https://www.tripadvisor.com.au/ShowUserReviews-g155019-d11454913-r970732417-Walking_Tour_of_Toronto_s_Kensington_Market_and_Chinatown-Toronto_Ontario.html,21-Sep-24,"Tonita Warfield
Shelbyville, KY1 contribution
0
Would recommend
Loved the tour, my tour guide was very professional and knowledgeable about the city.
Very friendly and answered all my questions. I would love to go on another tour with this company!
Read more
Written 21 September 2024
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,6B6FE555-AF09-486F-AB35-BCE5674C175B,Trip Advisor,kbtriv,5,5,Awesome tour,"Jason was as knowledgeable as he was fun. I would recommend this tour to anyone! Thank you for a great day full of delicious beer, walking, and history.",Aug-23,Couples,https://www.tripadvisor.com.au/ShowUserReviews-g155019-d11468638-r908009967-Toronto_Local_Beer_Tour_2_Beers_at_2_Unique_Historical_Pubs-Toronto_Ontario.html,5-Aug-23,"kbtriv
1 contribution
0
Awesome tour
Aug 2023 • Couples
Jason was as knowledgeable as he was fun. I would recommend this tour to anyone! Thank you for a great day full of delicious beer, walking, and history.
Written 5 August 2023
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,B9C86F51-4E72-4460-80D5-8BCC01EF0ADA,Trip Advisor,phil s,5,5,Lots of food,This was one of the best food tours we have taken. Our guide was very informative and took us to out of the way places for a real Canadian food experience. We went to the St. Lawerance and the food and atmosphere was fantastic. Well worth taking.,Sep-23,Couples,https://www.tripadvisor.com.au/ShowUserReviews-g155019-d20197777-r922146293-Private_Canadian_Food_Discovery_at_the_St_Lawrence_Market-Toronto_Ontario.html,20-Oct-23,"phil s
27 contributions
0
Lots of food
Sept 2023 • Couples
This was one of the best food tours we have taken. Our guide was very informative and took us to out of the way places for a real Canadian food experience. We went to the St. Lawerance and the food and atmosphere was fantastic. Well worth taking.
Read more
Written 20 October 2023
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,BB6051C0-C5BF-456D-B236-1E2DAEE6CA19,Trip Advisor,VacationMemoriesByDeb,5,5,A delightful afternoon in Paris!,"Due to airline scheduling issues, we found ourselves with a full day layover in Paris. Although short, our time in Paris was made memorable via a delightful afternoon with Vivienne as he lead us on a visit to the Latin Quarter (Pantheon, The Sorbonne, and the Cathedral of St Etienne du Mont) and St Germain ( Luxembourg Gardens, the Cathedral of St Sulpice....of DaVinci Code fame and last, but not least, Macrons at Pierre Herme) neighborhoods. Born and raised in Paris, Vivienne showed us Paris through the eyes of a local, combining history with culture as he talked about his city. Lastly, we finished our excursion with a fine selection of French cheeses and terrific wine at a local shop. By avoiding the standard tourist traps one might expect, we had the pleasure of experiencing Paris as if we lived there also. Well done Vivienne.",Sep-22,,https://www.tripadvisor.com.au/ShowUserReviews-g187147-d11453182-r873538839-Night_Out_in_Paris_Boho_Vibes_City_Lights-Paris_Ile_de_France.html,1-Jan-23,"VacationMemoriesByDeb
Kildeer, IL24 contributions
0
A delightful afternoon in Paris!
Sept 2022
Due to airline scheduling issues, we found ourselves with a full day layover in Paris. Although short, our time in Paris was made memorable via a delightful afternoon with Vivienne as he lead us on a visit to the Latin Quarter (Pantheon, The Sorbonne, and the Cathedral of St Etienne du Mont) and St Germain ( Luxembourg Gardens, the Cathedral of St Sulpice....of DaVinci Code fame and last, but not least, Macrons at Pierre Herme) neighborhoods. Born and raised in Paris, Vivienne showed us Paris through the eyes of a local, combining history with culture as he talked about his city. Lastly, we finished our excursion with a fine selection of French cheeses and terrific wine at a local shop. By avoiding the standard tourist traps one might expect, we had the pleasure of experiencing Paris as if we lived there also. Well done Vivienne.
Read more
Written 1 January 2023
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,7412712A-A0FF-4404-9AD3-D0E7ECD3E277,Trip Advisor,Suzysig1010,5,5,One and done,The guide was good but there was nothing in the tour that we couldn’t have done ourselves. It was quite dull with a lot of standing. We honestly felt it was a waste of money. No content in this tour.,,,https://www.tripadvisor.com.au/ShowUserReviews-g187147-d11463191-r1007654582-Hidden_Paris_Explore_Medieval_Marais_on_a_Walking_Tour-Paris_Ile_de_France.html,15-May-25,"Suzysig1010
Roslyn Heights, NY38 contributions
0
One and done
The guide was good but there was nothing in the tour that we couldn’t have done ourselves. It was quite dull with a lot of standing. We honestly felt it was a waste of money. No content in this tour.
Written 15 May 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
Sales S
Thank you for taking the time to share your feedback. We're sorry to hear that the tour did not meet your expectations. We strive to be as transparent as possible in the itineraries we provide, so it's disappointing to learn that you found it lacking in content and value. We're always looking for ways to improve our customers' experiences. If you have any suggestions you'd be willing to share, we would greatly appreciate hearing from you
Read more
Written 20 May 2025
This response is the subjective opinion of the management representative and not of Tripadvisor LLC."
,4C3CCA80-1FC9-4A18-AFC2-60CB0E71F8B8,Trip Advisor,SimonTT,5,5,Great tour of Montmartre,"Knowledgeable and friendly Camilla provided an interesting perspective on a historical tour of Montmartre, with insightful anecdotes and tasty croissants!",Jul-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g187147-d12923648-r1022068156-Hidden_Montmartre_Paris_Secret_Streets_Walking_Tour-Paris_Ile_de_France.html,1-Aug-25,"SimonTT
Trinidad and Tobago31 contributions
0
Great tour of Montmartre
July 2025 • Family
Knowledgeable and friendly Camilla provided an interesting perspective on a historical tour of Montmartre, with insightful anecdotes and tasty croissants!
Read more
Written 1 August 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,3618BCF4-371D-4164-80FB-117BF6B3D1C6,Trip Advisor,Elaine A,5,5,Great Tapas experience,"A wonderful tour with great food and perfect drink pairings in unusual locations, with an excellent tour guide in Stefano. So good we went back to some of the places the following evening.",,,https://www.tripadvisor.com.au/ShowUserReviews-g187497-d11476585-r1021915878-Old_Town_Tapas_Adventure_Eat_and_Drink_Like_a_Local_in_Barcelona-Barcelona_Cat.html,31-Jul-25,"Elaine A
3 contributions
0
Great Tapas experience
A wonderful tour with great food and perfect drink pairings in unusual locations, with an excellent tour guide in Stefano. So good we went back to some of the places the following evening.
Read more
Written 31 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,E7DCA21D-788E-4277-B37B-89A76941F9FF,Trip Advisor,Curious67792564799,5,5,Great tour,"We had a tour with Anna which was fabulous. She was warm, friendly and had amazing energy. She shared a lot about the modernist movement but also was willing to share about day to day life in Barcelona. The tapas and wine at the end of the tour were a bonus and very yummy. Would highly recommend.",May-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g187497-d26766467-r1006128561-Barcelona_Gaudi_Tapa_Drink_Hidden_Architectural_Gems-Barcelona_Catalonia.html,6-May-25,"Curious67792564799
1 contribution
0
Great tour
May 2025 • Family
We had a tour with Anna which was fabulous. She was warm, friendly and had amazing energy. She shared a lot about the modernist movement but also was willing to share about day to day life in Barcelona. The tapas and wine at the end of the tour were a bonus and very yummy. Would highly recommend.
Read more
Written 6 May 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,30B8B448-0A49-4E97-AD57-29DFBC2E62A0,Trip Advisor,Emily W,5,5,A Must Do!,"Patricia was an amazing guide during this tapas tour of Madrid. She took us to wonderful “off the beaten path” places and introduced us to food and drink we would not have known to order ourselves. During the tastings and our walk between stops, Patricia told us stories of the history and culture of Madrid that really gave us an appreciation of this beautiful city. Our three young adult children (ages 18-23) and we agreed that this was one of our favorite experiences in our whole trip across Spain. Highly recommend!!!!",Jul-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g187514-d11453514-r1019661330-Tapas_Drinks_Stories_Madrid_by_Night_Food_Tour-Madrid.html,20-Jul-25,"Emily W
1 contribution
2
A Must Do!
July 2025 • Family
Patricia was an amazing guide during this tapas tour of Madrid. She took us to wonderful “off the beaten path” places and introduced us to food and drink we would not have known to order ourselves. During the tastings and our walk between stops, Patricia told us stories of the history and culture of Madrid that really gave us an appreciation of this beautiful city. Our three young adult children (ages 18-23) and we agreed that this was one of our favorite experiences in our whole trip across Spain. Highly recommend!!!!
Read more
Written 20 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,78D06872-6B67-4D17-95AE-BE8AB819D9D4,Trip Advisor,Estela V,5,5,Great time,Amazing. Best experience here. Would do again. I met good friends. Got to experience what Italia is and what venice is really like,,,https://www.tripadvisor.com.au/ShowUserReviews-g187870-d11453217-r1016680760-Venice_Like_a_Local_Venice_Food_Wine_Spritz_Tasting_Tour-Venice_Veneto.html,5-Jul-25,"Estela V
2 contributions
0
Great time
Amazing. Best experience here. Would do again. I met good friends. Got to experience what Italia is and what venice is really like
Written 5 July 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,0F3EA9B5-98F9-4B98-8273-8072B89A0097,Trip Advisor,Amelia D,5,5,Out of this world tuscan foodie experience,"Amazing trip with a perfect mix of history, food and wine. Mara was an excellent guide for our group with providing us valuable insights and good laughs",Jun-25,Family,https://www.tripadvisor.com.au/ShowUserReviews-g187895-d11453218-r1015912855-Florence_Foodie_Tour_Traditional_Tuscan_Flavors_Wine_Tasting-Florence_Tuscany.html,30-Jun-25,"Amelia D
1 contribution
0
Out of this world tuscan foodie experience
June 2025 • Family
Amazing trip with a perfect mix of history, food and wine. Mara was an excellent guide for our group with providing us valuable insights and good laughs
Read more
Written 30 June 2025
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more."
,88716808-BC17-49AC-B5EC-183110B2C490,Trip Advisor,DPbears,5,5,One on one packed full of local history,Having George as our local guide was fantastic! Getting to a hidden away rooftop cafe to enjoy some Greek coffee and an incredible view was a highlight.,Mar-20,Couples,https://www.tripadvisor.com.au/ShowUserReviews-g189400-d11461771-r751794394-Private_Athens_Walk_Ruins_Markets_Local_Stories-Athens_Attica.html,25-Mar-20,"DPbears
3 contributions
2
One on one packed full of local history
Mar 2020 • Couples
Having George as our local guide was fantastic! Getting to a hidden away rooftop cafe to enjoy some Greek coffee and an incredible view was a highlight.
Written 25 March 2020
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
Nefeli.Grecianlux
Dear Dpbears62. Thank you so much for your feedback! Nothing can gives us more pleasure than seeing that our guests liked their tour. Greetings from George and the entire team!
Written 2 September 2020
This response is the subjective opinion of the management representative and not of Tripadvisor LLC."
,8E3BFB1A-850B-4A5C-8D40-CE65250F3E89,Trip Advisor,Sharon F,5,5,Fantastic Tour!!!!,"We like to do a walking food tour the first day in any new country and this food tour did not disappoint. The food was amazing and Nikoleta took us to places we would have never found on our own. I had the best beans of my life (no exaggeration). They were fantastic! Nikoleta was knowledgeable, fun, and full of wonderful recommendations. I highly recommend this food tour and request Nikoleta!!!",Oct-19,Friends,https://www.tripadvisor.com.au/ShowUserReviews-g189400-d11461772-r720781806-Tastes_of_Athens_Your_Private_Greek_Feast_Tour-Athens_Attica.html,23-Oct-19,"Sharon F
Huntington Beach, CA5 contributions
0
Fantastic Tour!!!!
Oct 2019 • Friends
We like to do a walking food tour the first day in any new country and this food tour did not disappoint. The food was amazing and Nikoleta took us to places we would have never found on our own. I had the best beans of my life (no exaggeration). They were fantastic! Nikoleta was knowledgeable, fun, and full of wonderful recommendations. I highly recommend this food tour and request Nikoleta!!!
Read more
Written 23 October 2019
This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.
Chris Pierro
Dear Sharon F, It's fanastic to read that you had an amazing time and tour with our Food Expert guide, Nikoleta, she is one of our fundemental and valuable collegues for many years now, we truly feel so blessed to have her!!! We can't thank you enough of taking the time to provide us with your description of your experience with Urban Adventures in Athens and so glad we gave you a an authentic Athenian Perspective and experience of our city, may it have been only an appetizer for further exploration of Greece and its gems, in the near future. Wishing you Safe Travels, until then and Sunny Regards from Nikoleta and Urban Advenures Team <3 P.S As Greeks we take pride in Philoxenia and we only rest, when having well fed guests, food for us is part of a cultural sharing experience and we are so happy you found one new favourite greek flavor ;) Best Beans Ever
Read more
Written 1 November 2019
This response is the subjective opinion of the management representative and not of Tripadvisor LLC."
